repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8793103448275861,0.6799378892472676,0.6356417122565847,0.6380703864503832,0.8129681216140705,"[0.8782051282051282, 0.9547169811320755, 0.709433962264151, 0.7175925925925926, 0.773109243697479, 0.8108974358974359, 0.7833333333333333, 0.8867924528301887, 0.8207282913165267, 0.7948717948717949]"
10,0.8896551724137932,0.49786427275084255,0.5086531346936453,0.49062692824853116,0.7711504757523071,"[0.8076923076923077, 0.8981132075471698, 0.7245283018867925, 0.6990740740740741, 0.6946778711484594, 0.7371794871794872, 0.7208333333333333, 0.9283018867924528, 0.7478991596638656, 0.7532051282051282]"
10,0.8948275862068964,0.5995077819941703,0.5221698113207547,0.5144089099823045,0.7636417535890344,"[0.7980769230769231, 0.7962264150943397, 0.7584905660377359, 0.5185185185185185, 0.8487394957983193, 0.8237179487179487, 0.7083333333333334, 0.8150943396226416, 0.7422969187675069, 0.8269230769230769]"
10,0.8948275862068964,0.5995077819941703,0.5221698113207547,0.5144089099823045,0.7636417535890344,"[0.7980769230769231, 0.7962264150943397, 0.7584905660377359, 0.5185185185185185, 0.8487394957983193, 0.8237179487179487, 0.7083333333333334, 0.8150943396226416, 0.7422969187675069, 0.8269230769230769]"
10,0.8948275862068964,0.5995077819941703,0.5221698113207547,0.5144089099823045,0.7636417535890344,"[0.7980769230769231, 0.7962264150943397, 0.7584905660377359, 0.5185185185185185, 0.8487394957983193, 0.8237179487179487, 0.7083333333333334, 0.8150943396226416, 0.7422969187675069, 0.8269230769230769]"
