repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8817307692307692,0.7491223800865697,0.6238008259905119,0.6520632793351033,0.8657589089145248,"[0.9019442096365173, 0.8373579545454546, 0.8816568047337279, 0.8007936507936507, 0.8940217391304348, 0.9288389513108615, 0.8861702127659576, 0.8380952380952381, 0.8011363636363636, 0.8875739644970414]"
10,0.8817307692307692,0.7491223800865697,0.6238008259905119,0.6520632793351033,0.8657589089145248,"[0.9019442096365173, 0.8373579545454546, 0.8816568047337279, 0.8007936507936507, 0.8940217391304348, 0.9288389513108615, 0.8861702127659576, 0.8380952380952381, 0.8011363636363636, 0.8875739644970414]"
